index,0,1
0,0.0,0.0
1,-0.4109745667205631,0.0
2,-0.17257006069385497,0.0
3,-0.01086091100124857,0.0
4,-0.31763706219186366,0.0
5,-0.042004299838442,0.0
6,-0.1641076501587733,0.0
7,-0.26827246882938854,-3.0531124833301817
8,0.001879817399310679,0.0
9,-0.053168200749577,0.0
10,-0.45374912612868673,-0.17960790826536055
11,-0.13291438708833306,0.0
12,-0.23849722978884605,-0.06642883222050955
13,-0.28755036055750294,-5.058387177819242
14,0.004074958257329472,0.0
15,-0.3728042177112564,0.0
16,0.005394868727648828,0.0
17,-0.09825772128701159,0.0
18,-0.2044787152872138,-0.9379938114405348
19,-0.28805693919446107,-5.07442797001724
20,-0.09846760874748038,0.0
21,-0.002505249688579776,0.0
22,-0.42113444702744834,-5.112271838339478
23,-0.13866382828354412,-4.056285559332153
24,-0.4571815880068223,-5.039661504313038
25,-0.2877055053244389,-5.0446909123970585
26,-0.27636900753706856,-3.8739761608140952
27,-0.4301094062081559,-0.40440969852057407
28,-0.47739139502178324,0.0
29,-0.49514972144210995,-0.3840546617747371
30,-0.5885054993445321,-5.057691646091506
31,-0.2876233538922234,-5.022311483250164
32,-0.2876134485353362,-5.033608328225284
33,-0.0848787994196676,0.0
34,-0.06125956645678814,-1.977424394071548
35,-0.38626864477487943,-5.24350356771593
36,0.00014667612393796242,-5.0235441608042635
37,-0.2878144528714067,-5.063982175644995
38,-0.6031957798045053,-5.792641174407176
39,-0.5480521182744967,-5.362758405194228
40,-0.2875053636509519,-5.0541042997868715
41,-0.6044006030995813,-5.852087078557588
42,-0.5203101177102994,-5.382417784397795
43,-0.5856941804211538,-5.369048998493145
44,-0.4036848958390818,-5.177088149554361
45,-0.48760009871858373,-5.153935548549352
46,-0.2505595634552704,-1.2646303634794833
47,-0.18000084141312875,-3.016854976702561
48,-0.10392776389410222,0.0
49,-0.17730137396419887,-1.977424394071548
50,-0.1552058824694606,-5.0235441608042635
